289,maják,Objekty
290,fazole,Jídlo
291,měsíc,Příroda
292,přítel,Lidé
293,šaty,Objekty
294,světlo,Příroda
295,oheň,Příroda
296,Harry,Lidé/Jména
297,zimní,Čas/Příroda
298,želva,Zvířata
299,ruku,Části těla
300,tančím,Akce
301,šťáva,Jídlo
302,nůžky,Objekty
303,ryby,Jídlo/Zvířata
304,hledám,Akce
305,peču,Akce
306,gril,Objekty
307,Psipsina,Zvířata/Jména
308,chleba,Jídlo
309,nakupování,Akce
310,čas,Čas
