176,bebis,Människor/Familj
177,till,Abstrakta begrepp
178,ja,Abstrakta begrepp
179,Nana,Människor/namn
180,dvärg,Människor/Kultur
181,vatten,Mat/Natur
182,ninny,Människor/Familj
183,Dina,Människor/namn
184,tomat,Mat
185,garderob,Objekt
186,fingernaglar,Kroppsdelar
187,Främling,Människor/namn
188,jag vet,Åtgärder
189,vinäger,Mat
190,svärdsmanskap,Djur
191,trä,Naturen
192,jag vaknar,Åtgärder
193,skrapa,Objekt
194,familj,Människor/Familj
195,paraply,Objekt
196,svans,Kroppsdelar
197,nej,Abstrakta begrepp
198,bänk,Objekt
199,revben,Mat
200,barn,Människor
201,killar,Människor
202,vi spelar,Åtgärder
203,jag spelar,Åtgärder
204,spel,Objekt
205,låt oss gå,Åtgärder
206,rödbetor,Mat
207,ovan,Abstrakta begrepp
208,papegoja,Djur
209,anka,Djur
210,farfar,Människor/Familj
211,fönster,Objekt
212,saga,Objekt/Kultur
213,potatis,Mat
214,skridskor,Objekt
215,jag går,Åtgärder
216,melon,Mat
217,kasta bort,Åtgärder
218,tall,Naturen
219,tallrik,Objekt
220,bord,Objekt
221,jag dricker,Åtgärder
222,peppar,Mat
223,napp,Objekt
224,gaffel,Objekt
225,paj,Mat
226,pizza,Mat
227,förutom,Abstrakta begrepp
228,fartyg,Objekt/Transport
229,cykel,Objekt/Transport
230,fot,Kroppsdelar
231,dikt,Objekt/Kultur
232,mus,Djur
233,Påven,Människor/namn
234,orange,Färger
235,orange,Mat
236,glas,Objekt
237,fågel,Djur
238,grönt,Färger
239,Rena,Människor/namn
240,persika,Mat
241,rosa,Färger
242,klocka,Objekt
243,kläder,Objekt
244,ris,Mat
245,salami,Mat
246,sallad,Mat
247,Sasha,Människor/namn
248,ödla,Djur
249,sadel,Objekt
250,selleri,Mat
251,stege,Objekt
252,igelkott,Djur
253,hund,Djur
254,choklad,Mat
255,soppa,Mat
256,matcha,Objekt
257,hem,Objekt/platser
258,jag slutar,Åtgärder
259,druva,Mat
260,krans,Objekt
261,mun,Kroppsdelar
262,sluta,Objekt
263,plus,Abstrakta begrepp
264,svamp,Objekt
265,skolan,Objekt/platser
266,klass,Abstrakta begrepp
267,taxi,Objekt/Transport
268,kvadrat,Former
269,öppen spis,Objekt
270,glas,Objekt
271,cikada,Djur
272,tv,Objekt/Tekn
273,ratten,Objekt
274,Tina,Människor/namn
275,vägg,Objekt
276,plats,Objekt
277,tårta,Mat
278,bord,Objekt
279,triangel,Former
280,jag äter,Åtgärder
281,te,Mat
282,väska,Objekt
283,cirkus,Objekt/Kultur
284,ost,Mat
285,Yvonne,Människor/namn
286,dator,Objekt/Tekn
287,mat,Mat
288,Fanis,Människor/namn
289,fyr,Objekt
290,bönor,Mat
291,månen,Naturen
292,vän,Människor
293,klänning,Objekt
294,ljus,Naturen
295,eld,Naturen
296,Harry,Människor/namn
297,vintern,Tid/Natur
298,sköldpadda,Djur
299,hand,Kroppsdelar
300,jag dansar,Åtgärder
301,juice,Mat
302,sax,Objekt
303,fisk,Mat/djur
304,jag letar,Åtgärder
305,jag bakar,Åtgärder
306,grilla,Objekt
307,Psipsina,Djur/namn
308,bröd,Mat
309,shopping,Åtgärder
310,tid,Tid
