257,domov,Objekty/Miesta
258,zastavím sa,Akcie
259,hrozno,Jedlo
260,veniec,Objekty
261,ústa,Časti tela
262,zastaviť,Objekty
263,plus,Abstraktné pojmy
264,špongia,Objekty
265,školy,Objekty/Miesta
266,trieda,Abstraktné pojmy
267,taxi,Objekty/Doprava
268,štvorec,Tvary
269,krb,Objekty
270,sklo,Objekty
271,cikáda,Zvieratá
272,televízia,Objekty/Tech
273,volant,Objekty
274,Tina,Ľudia/mená
275,stena,Objekty
276,miesto,Objekty
277,koláč,Jedlo
278,tabuľky,Objekty
279,trojuholník,Tvary
280,jem,Akcie
281,čaj,Jedlo
282,taška,Objekty
283,cirkus,Objekty/Kultúra
284,syr,Jedlo
285,Yvonne,Ľudia/mená
286,počítač,Objekty/Tech
287,jedlo,Jedlo
288,Fanis,Ľudia/mená
289,maják,Objekty
290,fazuľa,Jedlo
291,mesiac,Príroda
292,priateľ,Ľudia
293,šaty,Objekty
294,svetlo,Príroda
295,oheň,Príroda
296,Harry,Ľudia/mená
297,zima,Čas/Príroda
298,korytnačka,Zvieratá
299,ruka,Časti tela
300,tancujem,Akcie
301,šťavy,Jedlo
302,nožnice,Objekty
303,ryby,Jedlo/Zvieratá
304,hľadám,Akcie
305,pečiem,Akcie
306,gril,Objekty
307,Psipsina,Zvieratá/mená
308,chlieb,Jedlo
309,nakupovanie,Akcie
310,čas,Čas
