289,világítótorony,Objektumok
290,bab,Élelmiszer
291,hold,Természet
292,barátja,Emberek
293,ruha,Objektumok
294,fény,Természet
295,tűz,Természet
296,Harry,Emberek/Nevek
297,télen,Idő/Természet
298,teknős,Állatok
299,kéz,Testrészek
300,táncolok,Műveletek
301,gyümölcslé,Élelmiszer
302,olló,Objektumok
303,hal,Élelmiszer/Állatok
304,keresem,Műveletek
305,én sütök,Műveletek
306,grill,Objektumok
307,Psipsina,Állatok/nevek
308,kenyeret,Élelmiszer
309,vásárlás,Műveletek
310,idő,Idő
