204,jeux,Objets
205,allons-y,Actions
206,betterave,Nourriture
207,ci-dessus,Concepts abstraits
208,perroquet,Animaux
209,canard,Animaux
210,grand-père,Personnes/Famille
211,fenêtre,Objets
212,conte de fée,Objets/Culture
213,pomme de terre,Nourriture
214,patiner,Objets
215,je vais,Actions
216,melon,Nourriture
217,jeter,Actions
218,pin,Nature
219,plaque,Objets
220,tableau,Objets
221,je bois,Actions
222,poivre,Nourriture
223,sucette,Objets
224,fourchette,Objets
225,tarte,Nourriture
226,pizza,Nourriture
227,sauf,Concepts abstraits
228,navire,Objets/Transport
229,vélo,Objets/Transport
230,pied,Parties du corps
231,poème,Objets/Culture
232,souris,Animaux
233,Pape,Personnes/Noms
234,orange,Couleurs
235,orange,Nourriture
236,verre,Objets
237,oiseau,Animaux
238,vert,Couleurs
239,Réna,Personnes/Noms
240,pêche,Nourriture
241,rose,Couleurs
242,horloge,Objets
243,vêtements,Objets
244,riz,Nourriture
245,salami,Nourriture
246,salade,Nourriture
247,Sacha,Personnes/Noms
248,lézard,Animaux
249,selle,Objets
250,céleri,Nourriture
251,échelle,Objets
252,hérisson,Animaux
253,chien,Animaux
254,chocolat,Nourriture
255,soupe,Nourriture
256,correspondre,Objets
257,maison,Objets/Lieux
258,j'arrête,Actions
259,raisin,Nourriture
260,couronne,Objets
261,bouche,Parties du corps
262,arrêter,Objets
263,plus,Concepts abstraits
264,éponge,Objets
265,école,Objets/Lieux
266,classe,Concepts abstraits
267,taxi,Objets/Transport
268,carré,Formes
269,cheminée,Objets
270,verre,Objets
271,cigale,Animaux
272,télévision,Objets/Technologie
273,volant,Objets
274,Tina,Personnes/Noms
275,mur,Objets
276,endroit,Objets
277,gâteau,Nourriture
278,tableau,Objets
279,triangle,Formes
280,je mange,Actions
281,thé,Nourriture
282,sac,Objets
283,cirque,Objets/Culture
284,fromage,Nourriture
285,Yvonne,Personnes/Noms
286,ordinateur,Objets/Technologie
287,nourriture,Nourriture
288,Fanis,Personnes/Noms
289,phare,Objets
290,haricots,Nourriture
291,lune,Nature
292,ami,Les gens
293,robe,Objets
294,lumière,Nature
295,feu,Nature
296,Harry,Personnes/Noms
297,hiver,Temps/Nature
298,tortue,Animaux
299,main,Parties du corps
300,je danse,Actions
301,jus,Nourriture
302,ciseaux,Objets
303,poisson,Nourriture/Animaux
304,je cherche,Actions
305,je fais cuire,Actions
306,gril,Objets
307,Psipsine,Animaux/Noms
308,pain,Nourriture
309,achats,Actions
310,temps,Temps
