192,ma ärkan üles,Tegevused
193,kaabits,Objektid
194,perekond,Inimesed/perekond
195,vihmavari,Objektid
196,saba,Kereosad
197,ei,Abstraktsed mõisted
198,pink,Objektid
199,ribid,Toit
200,laps,Inimesed
201,poisid,Inimesed
202,mängime,Tegevused
203,ma mängin,Tegevused
204,mängud,Objektid
205,lähme,Tegevused
206,punapeet,Toit
207,eespool,Abstraktsed mõisted
208,papagoi,Loomad
209,part,Loomad
210,vanaisa,Inimesed/perekond
211,aken,Objektid
212,muinasjutt,Objektid/kultuur
213,kartul,Toit
214,uisutada,Objektid
215,ma lähen,Tegevused
216,melon,Toit
217,ära viskama,Tegevused
218,männipuu,Loodus
219,plaat,Objektid
220,laud,Objektid
221,ma joon,Tegevused
222,pipar,Toit
223,lutt,Objektid
224,kahvel,Objektid
225,pirukas,Toit
226,pitsa,Toit
227,välja arvatud,Abstraktsed mõisted
228,laev,Objektid/transport
229,jalgratas,Objektid/transport
230,jalg,Kereosad
231,luuletus,Objektid/kultuur
232,hiir,Loomad
233,paavst,Inimesed/nimed
234,oranž,Värvid
235,oranž,Toit
236,klaasist,Objektid
237,lind,Loomad
238,roheline,Värvid
239,Rena,Inimesed/nimed
240,virsik,Toit
241,roosa,Värvid
242,kella,Objektid
243,riided,Objektid
244,riis,Toit
245,salaami,Toit
246,salat,Toit
247,Sasha,Inimesed/nimed
248,sisalik,Loomad
249,sadul,Objektid
250,seller,Toit
251,redel,Objektid
252,siil,Loomad
253,koer,Loomad
254,šokolaadi,Toit
255,supp,Toit
256,vaste,Objektid
257,koju,Objektid/kohad
258,ma lõpetan,Tegevused
259,viinamari,Toit
260,pärg,Objektid
261,suu,Kereosad
262,peatus,Objektid
263,pluss,Abstraktsed mõisted
264,käsn,Objektid
265,kool,Objektid/kohad
266,klass,Abstraktsed mõisted
267,takso,Objektid/transport
268,ruut,Kujundid
269,kamin,Objektid
270,klaasist,Objektid
271,tsikaadid,Loomad
272,televiisor,Objektid/Tech
273,rool,Objektid
274,Tina,Inimesed/nimed
275,seina,Objektid
276,koht,Objektid
277,kook,Toit
278,laud,Objektid
279,kolmnurk,Kujundid
280,ma söön,Tegevused
281,tee,Toit
282,kott,Objektid
283,tsirkus,Objektid/kultuur
284,juust,Toit
285,Yvonne,Inimesed/nimed
286,arvuti,Objektid/Tech
287,toit,Toit
288,Fanis,Inimesed/nimed
289,tuletorn,Objektid
290,oad,Toit
291,kuu,Loodus
292,sõber,Inimesed
293,kleit,Objektid
294,kerge,Loodus
295,tulekahju,Loodus
296,Harry,Inimesed/nimed
297,talvel,Aeg/Loodus
298,kilpkonn,Loomad
299,käsi,Kereosad
300,ma tantsin,Tegevused
301,mahla,Toit
302,käärid,Objektid
303,kala,Toit/loomad
304,ma otsin,Tegevused
305,ma küpsetan,Tegevused
306,grill,Objektid
307,Psipsina,Loomad/nimed
308,leiba,Toit
309,ostlemine,Tegevused
310,aega,Aeg
